timestamp,energy_load,temperature,humidity,hour,dayofweek,month,weekend,hour_sin,hour_cos,dow_sin,dow_cos
2022-01-02 06:00:00,135.59600671958597,25.55668751753315,66.56153619276044,6,6,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2022-01-02 07:00:00,127.92124153765707,21.598296896806808,63.599615299889905,7,6,1,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2022-01-02 08:00:00,152.20479607873074,21.039953637757904,69.44964928965797,8,6,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2022-01-02 09:00:00,150.4782632309185,19.95198414860183,61.272302781515144,9,6,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2022-01-02 10:00:00,140.35431522911702,21.2681852500907,69.83923250168964,10,6,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2022-01-02 11:00:00,142.50194342328206,21.072950735718877,68.79435600707959,11,6,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2022-01-02 12:00:00,126.97323288766574,18.173294929745143,66.93613091597673,12,6,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2022-01-02 13:00:00,123.16083105390122,16.04870522037358,77.40022289185202,13,6,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2022-01-02 14:00:00,111.42764269583861,15.107494292690598,78.5372041907983,14,6,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2022-01-02 15:00:00,113.97739001890041,16.49167817321832,68.01213946374448,15,6,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2022-01-02 16:00:00,109.75776828790254,15.994995757894866,75.71761659583967,16,6,1,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2022-01-02 17:00:00,105.54570886258014,15.295244213528978,77.90365363302219,17,6,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2022-01-02 18:00:00,105.55013999114497,13.345951555294416,77.31622543604901,18,6,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2022-01-02 19:00:00,92.83898301874433,14.828754795671262,80.33325479366528,19,6,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2022-01-02 20:00:00,95.14226468409593,15.055143214800797,79.11016155634604,20,6,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2022-01-02 21:00:00,96.54161143164028,15.843821886574785,75.0293137671664,21,6,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2022-01-02 22:00:00,98.26545172284513,17.65135928314974,79.82242184833048,22,6,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2022-01-02 23:00:00,103.00208526779633,17.644333258979394,74.35456484983344,23,6,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2022-01-03 00:00:00,117.85575529329769,19.53456701684038,68.92575875879336,0,0,1,0,0.0,1.0,0.0,1.0
2022-01-03 01:00:00,131.74140273304,19.652841456875958,66.77004518922696,1,0,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0
2022-01-03 02:00:00,131.0593232764165,20.949875770267514,70.71002675324796,2,0,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2022-01-03 03:00:00,151.26567857782368,22.291556135736542,63.35849887761652,3,0,1,0,0.7071067811865475,0.7071067811865476,0.0,1.0
2022-01-03 04:00:00,141.533276013232,19.794564557586792,63.55463498324507,4,0,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-03 05:00:00,151.72533223767996,21.90039315285286,63.46573161222818,5,0,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0
2022-01-03 06:00:00,144.93510228650095,21.810637690793346,65.0469624241556,6,0,1,0,1.0,6.123233995736766e-17,0.0,1.0
2022-01-03 07:00:00,143.61974669396778,21.4215832050238,63.604072197707985,7,0,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-03 08:00:00,168.7625887199527,21.567584910530268,60.83293713218009,8,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
2022-01-03 09:00:00,163.7045049523478,23.587035763830325,69.22360077118014,9,0,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2022-01-03 10:00:00,154.7997402161355,19.217449998692675,65.7668062979718,10,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2022-01-03 11:00:00,147.50545849614596,21.003890384529843,74.48689378011049,11,0,1,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2022-01-03 12:00:00,140.93199458687397,15.991892014808831,70.89197226610666,12,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0
2022-01-03 13:00:00,135.794633610924,16.978592946843793,75.33453896814873,13,0,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2022-01-03 14:00:00,118.1725998129183,16.760326269890047,74.87258678686952,14,0,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2022-01-03 15:00:00,122.52567977329166,16.56710304452527,78.1678117458163,15,0,1,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2022-01-03 16:00:00,126.57865427366097,16.118934926784068,76.88717165582706,16,0,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2022-01-03 17:00:00,114.72713495009823,15.842514219876154,76.48106370403697,17,0,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-03 18:00:00,105.70473808400308,13.993109063859883,79.25970451989669,18,0,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2022-01-03 19:00:00,93.30071255496074,13.958965678079414,83.23347354583771,19,0,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2022-01-03 20:00:00,107.83910987974764,16.339058878980516,74.36676385121915,20,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-03 21:00:00,102.03082147828363,15.400813060163925,76.60742389462148,21,0,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
2022-01-03 22:00:00,114.36687114708116,14.602667187225656,72.96426747679669,22,0,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2022-01-03 23:00:00,122.68350053553046,15.780989670817231,73.05109357642138,23,0,1,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
2022-01-04 00:00:00,112.52051464056906,17.308845839020783,70.09093025232838,0,1,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336
2022-01-04 01:00:00,134.74534043889315,20.469041564513926,61.93831165185245,1,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2022-01-04 02:00:00,126.79926908114369,20.901662872129048,66.36389442638425,2,1,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2022-01-04 03:00:00,146.13504718189353,22.552179423871042,68.72047911090509,3,1,1,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
2022-01-04 04:00:00,143.4264898895059,21.51124691365615,62.472682287086435,4,1,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2022-01-04 05:00:00,145.5986646634182,22.789537109794544,66.931738951079,5,1,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2022-01-04 06:00:00,157.23512257452802,23.626409858974203,64.51528207276982,6,1,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2022-01-04 07:00:00,142.0046204765397,22.087707763599116,63.59442802930174,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2022-01-04 08:00:00,156.63960080743368,22.83728873949707,67.48574831274225,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2022-01-04 09:00:00,146.3615939174512,20.523562481169414,67.76490852317227,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2022-01-04 10:00:00,160.2031761921813,20.143443498175593,68.22609579319288,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2022-01-04 11:00:00,151.83898811193046,19.150693607435787,71.4592409173249,11,1,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2022-01-04 12:00:00,137.79906642163877,16.89426479963964,70.57374953836452,12,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2022-01-04 13:00:00,134.49202990733093,18.38320680879149,66.58337075124683,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2022-01-04 14:00:00,133.9555341779494,15.983920757719114,71.83009196020183,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2022-01-04 15:00:00,142.28004636400775,15.878338321368542,68.79388799837847,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2022-01-04 16:00:00,120.2268197459702,15.945042641244308,77.13270148093132,16,1,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2022-01-04 17:00:00,112.34583060395526,15.494117726911842,78.44860905521209,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2022-01-04 18:00:00,124.25197400377235,15.686101931482378,78.7895613059979,18,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2022-01-04 19:00:00,93.67740040848847,14.676592736102789,77.2272936350226,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2022-01-04 20:00:00,98.23634858690505,14.588975184819216,78.06438239047331,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2022-01-04 21:00:00,96.44027602316939,15.740019826917408,69.47728525191569,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2022-01-04 22:00:00,106.11057746130835,14.157022617086154,72.64175381421592,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2022-01-04 23:00:00,110.35112894255028,15.482079378978481,67.27262088378927,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2022-01-05 00:00:00,128.72733684503902,16.87559856884286,68.86948378560145,0,2,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
2022-01-05 01:00:00,121.44798832697768,18.399053926382326,73.24031356120227,1,2,1,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2022-01-05 02:00:00,141.22845093262137,21.45930932745962,70.2241841710832,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2022-01-05 03:00:00,139.07954117999464,20.329856529080566,67.68868815632308,3,2,1,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2022-01-05 04:00:00,147.25768878133644,21.756505771453135,64.20345951551054,4,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2022-01-05 05:00:00,158.00158065692494,24.67219373920984,61.16813331294796,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2022-01-05 06:00:00,149.13860445902986,22.325252030782327,64.5055556753724,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2022-01-05 07:00:00,146.7628850297284,23.82962464523137,67.48094516175162,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2022-01-05 08:00:00,158.12300299684284,20.923323082497404,65.97793466909019,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2022-01-05 09:00:00,166.39060984047987,21.37991877531921,60.94475956934613,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2022-01-05 10:00:00,143.9533180698564,19.434614905008594,67.25830531536661,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2022-01-05 11:00:00,161.14868149622689,19.386374553933706,62.65157377720494,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2022-01-05 12:00:00,145.36432910505195,20.12011019356056,72.35702412333714,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2022-01-05 13:00:00,131.8732094267181,15.23339117217586,69.41836365043409,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2022-01-05 14:00:00,135.92802313880185,17.511283452693252,69.27510842446031,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2022-01-05 15:00:00,122.17256466665901,16.387824266126696,76.640905299335,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2022-01-05 16:00:00,118.34358478754807,14.50432143869152,76.81875855827771,16,2,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2022-01-05 17:00:00,109.21834483871291,12.826857900635511,76.43722446899615,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2022-01-05 18:00:00,116.69379763498608,14.96784224894527,82.51959646547226,18,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2022-01-05 19:00:00,98.17220926969081,14.201705618622487,77.6450270905214,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2022-01-05 20:00:00,106.49542751071151,15.744560689268768,73.20575425694365,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2022-01-05 21:00:00,114.2821931732611,16.063999080913437,75.74472491359323,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2022-01-05 22:00:00,114.01684029377985,19.26231632435584,72.08624059382979,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2022-01-05 23:00:00,115.4288850675306,17.465338365754842,75.29766336032526,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2022-01-06 00:00:00,114.59532757815366,17.49577073554155,70.7629939191641,0,3,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2022-01-06 01:00:00,135.37460680766102,20.335206607318906,69.50691788845904,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2022-01-06 02:00:00,142.01096269633712,21.361012000431995,62.59295706808693,2,3,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2022-01-06 03:00:00,147.94420673055802,23.898225462081193,65.86147647006239,3,3,1,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419
2022-01-06 04:00:00,149.7935122576054,23.747785458483968,64.55511231317041,4,3,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2022-01-06 05:00:00,150.58618056144218,23.430026868354886,61.05186697530675,5,3,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2022-01-06 06:00:00,168.5243878680757,25.22597131130369,63.25555783950628,6,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2022-01-06 07:00:00,146.6352168936874,21.111575698146346,65.43176467169064,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2022-01-06 08:00:00,165.96609398285403,21.535491290487478,64.71086107793414,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2022-01-06 09:00:00,156.4981573683241,20.469580187112253,61.44112253680143,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
2022-01-06 10:00:00,160.8814985659591,20.446302269740695,66.10041179908198,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2022-01-06 11:00:00,147.29893398364882,18.001263933549968,66.96307366093808,11,3,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2022-01-06 12:00:00,148.16605532873893,19.983743394695953,70.50060286776636,12,3,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2022-01-06 13:00:00,141.67726862884135,17.662406748416103,71.7295742549712,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2022-01-06 14:00:00,127.90469851751918,14.82480753272036,71.68522311233728,14,3,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2022-01-06 15:00:00,121.18786465230312,14.679221227916848,72.81071265552204,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
2022-01-06 16:00:00,111.78512196810593,16.037186130511888,75.31788248533294,16,3,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2022-01-06 17:00:00,118.85320267303887,16.424503521159647,78.60454752136691,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2022-01-06 18:00:00,121.05222767369233,18.02611331201203,76.75598386679738,18,3,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2022-01-06 19:00:00,101.96151822326524,19.538107368329065,79.98482523227938,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2022-01-06 20:00:00,110.85804483021678,16.18852950925059,78.51578765790512,20,3,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2022-01-06 21:00:00,107.8556615593145,14.71828266968036,78.65275047441956,21,3,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2022-01-06 22:00:00,95.98607425763402,13.832947553377384,77.02594525408199,22,3,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2022-01-06 23:00:00,118.471113157664,18.397307987580014,76.16182511951011,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2022-01-07 00:00:00,122.6663474745671,17.982668806028038,66.4318024054524,0,4,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
2022-01-07 01:00:00,133.00086550781683,19.614320739134083,70.28059539998239,1,4,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2022-01-07 02:00:00,131.6581037920777,20.283935250403815,70.54619249545779,2,4,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2022-01-07 03:00:00,139.19839450912593,21.81932124411514,69.84567211531666,3,4,1,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191
2022-01-07 04:00:00,158.058165992183,24.265152410312744,62.38292197511761,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2022-01-07 05:00:00,154.69613035220254,23.301356605317817,66.067817453926,5,4,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2022-01-07 06:00:00,159.15371752785578,22.964128193435496,64.11684003171736,6,4,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2022-01-07 07:00:00,143.97356054038582,21.512303124911085,69.63685657815452,7,4,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2022-01-07 08:00:00,157.46360055739024,20.154157647074747,60.53320354097612,8,4,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2022-01-07 09:00:00,167.61809449501055,21.301045710129724,63.34072140547821,9,4,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
2022-01-07 10:00:00,165.53508854888366,21.121406622766045,61.459329361979066,10,4,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2022-01-07 11:00:00,159.63567439472365,22.889251499773437,68.77216542735022,11,4,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2022-01-07 12:00:00,137.7714066106894,19.397492231202857,76.68275164467505,12,4,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2022-01-07 13:00:00,136.1981625356558,19.64091353511803,71.31112025188135,13,4,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2022-01-07 14:00:00,133.66876025451134,16.4531370511848,73.19433080443886,14,4,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2022-01-07 15:00:00,118.5764160149852,14.596237674621802,75.78458783585499,15,4,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2022-01-07 16:00:00,119.28882492932222,14.290303690507216,74.73851180455085,16,4,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2022-01-07 17:00:00,132.65926974757556,14.250538047033626,76.78486385203276,17,4,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2022-01-07 18:00:00,135.99869227690692,18.394785047646273,77.06786584484954,18,4,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2022-01-07 19:00:00,105.7969611395001,14.106297125000673,73.15011583831993,19,4,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2022-01-07 20:00:00,104.41759471743873,16.99571263946029,74.80524312492372,20,4,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2022-01-07 21:00:00,101.65425507381302,15.019262557116797,76.35967030345613,21,4,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
2022-01-07 22:00:00,118.95629036338542,18.599439968304893,75.6769591865554,22,4,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2022-01-07 23:00:00,126.71631115954585,18.744230717742237,75.33965007606406,23,4,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2022-01-08 00:00:00,114.10525823620063,19.137830874645513,70.86429498233173,0,5,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2022-01-08 01:00:00,121.19528610292645,20.346920112339582,69.37242964510155,1,5,1,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2022-01-08 02:00:00,127.53571751227076,20.390606177988563,69.10854137762722,2,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2022-01-08 03:00:00,130.92979013747535,22.87032314810196,63.831035454150125,3,5,1,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
